Transaction_ID,Interaction_Speed,Input_Hesitation,Repeated_Attempts,Device_Type,IP_Location,Typing_Patterns,User_History,Session_Length,Geographical_Anomaly,Browser_Change,Uncommon_Service,Fraud
59119,2.419951989,1,0,2,6,0,2,210,1,1,0,0
59120,2.962192821,0,0,2,1,0,2,290,1,0,1,0
59121,2.555528984,0,1,1,1,1,2,170,0,0,1,0
59122,3.022846833,1,1,2,7,0,2,270,1,0,0,0
59123,2.621760569,0,0,3,4,0,2,250,1,0,0,0
59124,2.965900466,0,1,2,4,0,2,270,1,1,1,0
59125,2.453743433,1,0,1,1,0,2,180,0,1,1,0
59126,3.05580813,1,0,2,2,1,2,290,1,1,1,0
59127,3.780865267,1,2,2,1,0,3,220,0,1,1,0
59128,2.752623761,1,1,1,4,0,3,270,1,1,0,0
59129,3.43126855,1,0,1,3,0,3,280,1,0,1,0
59130,2.422903658,1,1,1,5,1,3,240,1,0,1,0
59131,2.74614591,0,0,2,2,0,3,340,1,1,0,0
59132,2.085582627,1,3,3,8,0,2,380,0,0,0,0
59133,1.811800209,1,0,4,3,1,2,300,0,1,1,0
59134,1.975471364,1,2,3,6,0,1,220,1,1,1,0
59135,2.511745146,1,0,4,2,0,2,190,0,1,1,0
59136,2.983789805,1,2,2,2,0,3,280,0,0,1,0
59137,2.437688059,1,1,4,6,0,2,260,1,1,1,0
59138,2.62323885,1,1,1,7,0,2,160,1,0,0,0
59139,2.884942264,1,0,1,4,0,2,190,1,1,1,0
59140,2.305988647,0,0,3,5,1,2,290,1,1,1,0
59141,2.187365802,1,1,2,3,1,2,390,1,0,1,0
59142,3.10660918,1,0,3,7,0,2,350,0,1,0,0
59143,2.788973432,1,2,1,4,1,2,280,1,1,1,0
59144,3.271597311,0,0,2,2,1,2,180,1,1,0,0
59145,3.068465233,1,1,3,4,0,3,270,1,1,0,0
59146,3.031521742,1,0,4,4,0,2,230,0,1,1,0
59147,2.959391718,1,0,4,6,0,3,300,1,1,1,0
59148,3.077625813,0,2,1,1,0,2,140,1,0,0,0
59149,2.925131044,1,1,4,3,1,2,280,1,1,1,0
59150,2.711970143,1,1,1,4,0,3,260,1,1,1,0
59151,2.381914402,1,2,2,8,0,3,240,1,1,0,0
59152,2.120098032,1,0,2,5,1,2,230,1,1,1,0
59153,3.322053185,0,1,2,5,1,3,230,1,0,1,0
59154,2.933639464,0,0,2,8,0,2,260,1,1,1,0
59155,2.99643028,1,2,3,8,1,1,210,1,1,0,0
59156,3.412699623,1,1,4,2,0,1,220,0,0,1,0
59157,2.518214885,1,0,3,2,0,1,150,0,1,1,0
59158,2.985800872,1,0,3,8,0,2,360,1,1,0,0
59159,3.034643952,1,0,3,3,1,3,410,1,0,1,0
59160,2.859315123,1,1,1,4,1,2,240,1,0,1,0
59161,3.102373745,0,0,2,2,0,2,260,1,1,1,0
59162,2.651620241,0,4,1,3,0,1,280,1,1,0,0
59163,2.914276689,0,1,3,8,0,1,160,1,1,1,0
59164,2.952094172,1,0,3,4,0,2,140,0,1,0,0
59165,1.756548896,1,1,4,2,1,2,250,1,1,1,0
59166,1.917458531,0,1,2,2,1,2,170,1,1,1,0
59167,1.998415953,0,4,1,3,1,2,120,0,1,1,0
59168,2.454545545,0,1,4,7,1,1,260,0,1,0,0
59169,3.305962104,1,0,1,6,0,2,270,1,1,0,0
59170,2.887425673,1,0,1,3,1,2,180,1,0,0,0
59171,2.208508142,1,0,4,3,1,2,300,1,0,0,0
59172,3.088454768,1,0,2,7,0,2,350,1,1,1,0
59173,2.634790736,1,0,3,3,0,3,320,0,1,1,0
59174,2.047756865,1,1,4,3,1,1,140,1,0,0,0
59175,3.301129269,1,1,4,2,1,2,230,1,1,0,0
59176,3.012564872,1,0,1,7,0,1,230,1,0,1,0
59177,2.576675249,1,0,3,3,1,2,270,1,1,0,0
59178,2.766915656,1,2,4,3,0,2,190,1,1,0,0
59179,2.254374794,1,2,4,4,0,2,280,1,0,1,0
59180,3.106146266,1,0,1,1,1,2,110,0,0,0,0
59181,2.526007314,0,1,2,6,0,2,240,1,0,1,0
59182,3.380749303,0,0,4,7,1,2,110,0,1,0,0
59183,2.023889408,0,0,3,1,0,3,230,0,1,1,0
59184,3.156209174,1,0,1,8,0,3,260,1,1,0,0
59185,2.523508907,1,0,1,7,0,2,310,1,1,0,0
59186,2.986258232,0,0,3,6,0,2,310,1,0,1,0
59187,2.518807214,1,0,1,1,1,2,310,1,1,1,0
59188,2.903592404,0,0,3,6,1,2,250,0,1,0,0
59189,1.99833753,0,0,4,2,1,1,360,1,1,1,0
59190,2.468339934,1,0,4,5,0,2,300,1,0,0,0
59191,2.387183232,1,0,4,1,0,2,300,1,1,1,0
59192,3.224443309,0,0,2,7,0,3,310,0,0,1,0
59193,2.575843378,1,0,3,2,0,2,400,1,1,1,0
59194,2.341044575,1,2,2,3,0,3,390,1,0,1,0
59195,2.500471628,0,0,1,5,0,3,140,1,1,1,0
59196,2.579814374,1,0,1,5,0,2,160,1,1,0,0
59197,2.642669651,0,1,3,6,0,2,320,1,0,0,0
59198,2.63232026,1,0,2,3,0,2,340,0,1,1,0
59199,2.392010232,1,1,2,7,0,3,220,0,1,1,0
59200,3.383549015,0,0,3,7,0,2,260,1,1,0,0
59201,2.780816639,1,0,4,7,1,2,240,1,0,0,0
59202,3.658360181,1,0,1,6,0,2,370,1,1,1,0
59203,3.249521671,0,0,3,2,1,1,300,1,1,0,0
59204,2.997278184,1,2,1,5,0,2,320,1,0,0,0
59205,2.607585398,1,1,4,2,0,1,340,0,1,0,0
59206,2.112082362,1,3,2,7,1,2,270,1,0,1,0
59207,2.809000571,1,2,3,8,0,3,260,0,1,0,0
59208,3.146618603,0,3,1,4,0,2,290,1,1,1,0
59209,2.485751578,1,2,1,6,0,2,150,1,0,1,0
59210,3.361512191,1,1,1,8,1,2,310,1,1,1,0
59211,2.767341945,0,1,1,6,0,1,220,1,0,1,0
59212,2.755008223,1,1,4,8,0,2,270,1,1,1,0
59213,2.994742785,1,0,1,1,0,2,260,0,0,1,0
59214,3.125882577,1,0,4,4,0,2,160,1,1,0,0
59215,2.639503354,1,1,3,3,1,2,220,1,1,1,0
59216,3.114136655,1,1,4,6,0,2,230,0,0,0,0
59217,2.018707553,0,0,4,4,0,2,320,0,0,0,0
59218,2.898571784,1,2,3,8,1,2,270,0,0,0,0
59219,1.957126034,1,2,3,2,0,2,220,1,0,0,0
59220,2.458343089,1,0,3,8,1,2,160,0,0,1,0
59221,2.899428979,1,1,1,1,0,3,230,0,1,1,0
59222,2.461147589,0,2,3,1,0,2,380,0,1,0,0
59223,2.583499001,0,0,3,7,0,2,370,1,1,1,0
59224,2.328504917,1,3,1,1,0,2,230,1,1,0,0
59225,2.995751869,1,0,1,3,0,2,240,1,0,1,0
59226,2.844766702,1,1,2,7,0,2,370,1,1,1,0
59227,3.197528363,1,0,1,2,1,3,230,1,0,1,0
59228,2.20571556,0,3,2,2,0,3,340,1,1,0,0
59229,2.976308896,0,2,3,4,0,3,190,1,1,1,0
59230,3.576172076,1,0,3,3,0,3,310,0,1,0,0
59231,2.427256559,0,0,4,6,1,2,190,1,1,0,0
59232,2.07241321,1,1,2,3,0,2,330,0,1,1,0
59233,2.514580727,1,2,1,2,0,2,330,1,1,1,0
59234,3.094831022,1,1,4,6,0,2,190,0,0,0,0
59235,2.388952987,1,0,4,4,0,2,150,1,0,1,0
59236,2.498650855,1,3,4,4,0,1,230,1,1,0,0
59237,2.489300554,1,1,4,2,1,3,230,0,1,0,0
59238,2.506115871,0,1,1,6,0,2,340,1,0,1,0
59239,2.619485283,1,0,1,3,1,3,200,1,0,1,0
59240,2.608059524,1,0,2,7,0,3,170,1,1,1,0
59241,2.527360639,1,1,1,5,1,2,300,1,1,0,0
59242,2.908016837,0,0,2,7,0,2,190,1,0,0,0
59243,3.298655413,0,0,2,6,0,3,270,0,0,0,0
59244,3.311663927,1,0,1,1,1,2,300,1,1,0,0
59245,2.502029322,1,0,1,5,0,2,250,0,1,1,0
59246,2.859637187,1,0,2,2,0,2,380,1,0,0,0
59247,2.289733782,1,0,3,4,0,2,440,1,1,0,0
59248,2.807889147,1,2,1,5,1,1,200,0,1,0,0
59249,2.955320678,1,1,3,8,0,2,390,1,1,0,0
59250,2.492243961,0,3,2,3,0,2,280,1,0,0,0
59251,2.391835879,1,4,3,3,1,1,200,1,1,1,0
59252,2.414637885,1,0,3,4,0,3,210,1,1,0,0
59253,2.428963591,1,0,1,2,0,2,220,1,1,0,0
59254,2.432535329,0,0,2,7,1,3,320,1,1,1,0
59255,2.745909272,1,0,4,2,0,2,250,0,0,1,0
59256,2.879131363,1,0,3,4,1,3,280,1,1,0,0
59257,3.35986081,1,1,4,6,0,2,250,1,1,0,0
59258,3.083408926,0,1,1,8,0,2,300,0,1,0,0
59259,3.149266169,0,1,3,3,0,2,350,0,1,1,0
59260,2.768595599,1,1,4,7,0,2,290,1,1,0,0
59261,3.167099825,0,1,4,3,0,2,400,0,0,0,0
59262,2.696425325,0,1,1,1,0,2,340,0,1,1,0
59263,1.53615574,1,1,1,8,0,1,360,1,1,0,0
59264,3.102761426,0,0,1,7,0,1,320,0,1,1,0
59265,3.075349704,1,1,3,1,0,3,380,1,0,1,0
59266,2.592001097,0,1,3,1,0,2,260,1,0,0,0
59267,2.601440553,0,1,4,8,0,3,340,1,1,1,0
59268,3.461945853,1,1,3,7,0,1,200,1,1,1,0
59269,3.487586474,1,2,1,7,0,3,100,1,0,1,0
59270,2.880378672,1,1,1,4,1,2,170,1,0,1,0
59271,3.113641768,0,4,3,5,0,1,200,1,0,1,0
59272,2.408154952,1,0,3,1,0,1,260,0,1,0,0
59273,3.569536306,1,2,1,5,0,2,350,1,0,0,0
59274,3.07204772,1,1,2,2,0,2,270,0,1,1,0
59275,2.911977451,1,2,2,7,0,2,260,0,1,1,0
59276,2.845693705,1,2,3,5,1,2,360,0,1,1,0
59277,2.840605657,1,2,4,2,0,3,230,1,1,1,0
59278,1.844588861,1,0,3,7,1,3,330,0,1,0,0
59279,3.127452998,1,1,1,7,1,2,370,1,1,1,0
59280,2.356999217,1,1,1,1,0,2,450,1,0,0,0
59281,2.202548986,1,1,3,1,0,3,320,1,0,1,0
59282,2.651060925,1,1,4,1,1,2,300,1,1,1,0
59283,2.922425885,0,0,1,1,0,2,210,1,0,0,0
59284,3.502008853,1,0,3,5,0,2,180,1,0,0,0
59285,2.755007621,1,0,2,1,0,1,370,1,1,0,0
59286,2.110484718,1,0,2,8,1,1,240,1,0,1,0
59287,3.061159932,1,4,4,3,1,2,280,0,0,0,0
59288,3.079202644,0,0,1,2,0,2,70,1,1,1,0
59289,2.732813544,1,3,2,1,0,2,200,0,0,1,0
59290,3.244197929,1,0,3,8,0,2,180,0,1,1,0
59291,3.049413124,0,3,1,7,0,2,90,1,0,1,0
59292,3.115721838,1,0,1,7,1,2,320,0,1,0,0
59293,3.497228462,0,0,2,4,1,3,300,1,1,1,0
59294,3.014903915,0,1,1,5,0,3,330,1,1,1,0
59295,3.413757458,1,0,4,4,0,2,270,0,0,1,0
59296,2.095841032,1,2,3,3,0,2,230,0,1,0,0
59297,2.48272117,0,2,4,2,0,2,300,1,1,0,0
59298,3.36842352,1,0,2,6,0,3,170,0,1,0,0
59299,3.387819442,0,0,3,8,0,3,210,1,1,1,0
59300,3.421189922,1,1,2,3,1,3,310,1,0,1,0
59301,3.286375001,0,1,2,6,1,2,260,1,0,0,0
59302,2.1084896,1,0,3,7,0,2,400,0,1,1,0
59303,2.651280738,1,0,2,2,0,1,260,1,1,1,0
59304,2.810477829,0,0,3,7,0,2,320,0,1,0,0
59305,2.455891635,1,2,3,3,1,2,340,1,1,1,0
59306,1.590387626,1,0,1,8,0,2,350,0,1,0,0
59307,3.021930769,1,2,1,5,0,2,150,1,0,0,0
59308,2.704842471,1,1,2,6,0,2,300,1,0,1,0
59309,2.539856369,1,1,4,4,0,1,240,1,0,0,0
59310,2.504251352,1,0,1,2,1,3,200,1,1,1,0
59311,2.330808654,0,0,1,3,1,3,170,0,0,1,0
59312,1.884746837,0,0,3,7,0,2,160,1,1,1,0
59313,1.751080546,0,0,2,1,0,2,210,1,1,1,0
59314,2.687151682,1,1,1,7,0,1,370,1,1,1,0
59315,3.178893689,1,1,3,5,1,3,330,1,0,1,0
59316,2.73221665,1,1,2,4,0,2,290,1,1,1,0
59317,2.637210447,0,0,2,3,1,3,310,1,0,1,0
59318,2.265623584,1,1,2,4,0,2,190,1,0,1,0
59319,3.533401429,1,0,2,6,1,2,260,1,0,0,0
59320,2.903667878,1,0,1,1,0,2,320,1,0,1,0
59321,2.650933059,1,0,4,5,1,2,280,1,1,1,0
59322,3.336619046,1,0,3,2,1,2,270,0,1,0,0
59323,1.849088071,1,0,3,8,1,2,300,1,0,0,0
59324,2.358527318,0,0,3,7,1,2,280,1,1,1,0
59325,2.823596771,0,1,2,4,0,2,120,1,1,1,0
59326,2.760060525,1,0,1,8,0,2,200,1,0,0,0
59327,1.486537148,1,0,1,1,0,2,240,0,1,0,0
59328,2.808652628,1,0,4,3,1,2,390,1,1,0,0
59329,3.180428562,1,0,4,6,0,2,280,1,1,0,0
59330,2.866434287,1,1,1,2,1,1,270,1,0,1,0
59331,2.973976939,0,1,4,2,0,3,220,0,1,1,0
59332,3.022090317,1,1,1,1,1,1,190,1,1,1,0
59333,3.442544815,1,0,4,4,1,2,200,1,0,1,0
59334,2.305862112,0,0,3,2,0,2,240,0,1,1,0
59335,3.356120672,1,4,3,4,1,3,230,1,0,0,0
59336,1.205656469,1,2,2,7,0,2,260,1,1,0,0
59337,3.390177068,0,0,1,2,1,2,240,0,1,0,0
59338,1.514208022,1,1,2,4,0,2,320,1,0,0,0
59339,3.127074394,1,2,3,1,0,2,330,0,0,1,0
59340,2.732750191,1,1,2,2,0,2,230,1,1,1,0
59341,3.110889002,1,0,3,6,0,2,320,1,1,0,0
59342,2.692858772,1,2,4,4,1,2,90,1,1,0,0
59343,3.368056011,1,0,2,2,0,2,120,1,1,0,0
59344,1.974318992,1,0,3,2,1,1,210,1,0,1,0
59345,3.286419683,0,1,4,7,1,2,180,0,1,1,0
59346,3.24937159,1,0,2,4,0,2,320,1,0,0,0
59347,2.962537692,1,0,3,4,1,2,320,0,0,1,0
59348,2.727587766,1,0,4,6,0,2,310,0,0,1,0
59349,3.246261284,1,0,2,7,0,2,360,1,0,1,0
59350,3.549823151,1,0,2,1,0,2,200,1,1,1,0
59351,1.554360777,1,1,4,3,0,1,230,1,0,0,0
59352,2.778465538,0,0,2,2,1,2,220,1,1,1,0
59353,3.273601437,1,1,3,5,0,2,410,1,1,1,0
59354,2.83893781,0,0,3,8,1,2,240,0,0,0,0
59355,2.370297214,0,1,1,8,0,2,280,1,1,0,0
59356,2.383344616,1,0,3,6,0,2,260,0,1,0,0
59357,2.058867382,1,1,2,1,1,2,260,1,0,0,0
59358,3.375955706,0,1,2,5,0,2,300,1,1,1,0
59359,2.653061494,1,3,1,6,0,3,240,1,0,0,0
59360,3.470991163,1,0,3,8,0,2,390,0,1,1,0
59361,2.691561384,1,0,1,1,0,2,150,1,1,1,0
59362,2.480024695,1,1,1,2,0,2,360,1,1,0,0
59363,3.552417206,0,0,4,5,1,2,190,1,0,1,0
59364,1.973133454,1,2,1,2,0,2,180,1,1,0,0
59365,2.807699423,1,1,1,2,0,1,420,1,0,1,0
59366,3.331174867,0,1,1,1,0,2,320,1,1,0,0
59367,3.098481761,1,1,2,7,1,2,380,0,0,1,0
59368,2.188260885,1,1,3,7,0,2,120,0,1,0,0
59369,3.161641298,1,2,2,6,0,2,400,1,1,0,0
59370,2.908777448,1,0,4,7,0,2,250,1,1,0,0
59371,2.56549643,1,0,4,2,0,3,210,1,1,1,0
59372,2.75286741,0,0,4,5,1,2,190,1,0,0,0
59373,2.636920042,1,1,3,4,0,2,360,1,0,1,0
59374,2.446186561,1,0,4,4,0,3,340,1,1,1,0
59375,2.801388106,1,1,3,4,1,2,250,1,0,0,0
59376,1.997300717,0,0,4,1,0,2,390,1,0,0,0
59377,2.455778307,1,0,2,2,1,2,310,1,1,0,0
59378,2.654561575,0,0,2,2,1,2,320,1,0,0,0
59379,3.209809545,1,0,1,5,0,2,260,0,1,0,0
59380,2.457088928,1,1,2,2,1,2,380,1,1,1,0
59381,3.376977016,1,0,2,4,0,2,180,1,0,0,0
59382,3.046272401,1,1,2,2,0,2,210,0,1,1,0
59383,2.948316659,1,1,4,1,1,3,180,1,0,1,0
59384,2.520032003,0,2,3,5,0,2,320,1,0,1,0
59385,3.332103569,1,0,3,5,0,2,310,0,0,1,0
59386,2.440977928,0,1,1,2,1,1,300,1,1,1,0
59387,2.938988169,0,0,3,1,0,1,270,0,0,1,0
59388,1.77470256,0,0,1,2,0,3,320,1,1,0,0
59389,2.49763977,1,0,4,3,1,2,220,1,0,0,0
59390,1.721995674,1,0,4,7,0,2,430,1,0,1,0
59391,3.318009245,1,0,4,5,0,1,300,1,1,0,0
59392,2.536267762,1,2,4,3,0,2,280,1,0,1,0
59393,3.484954489,1,1,4,6,0,2,140,0,1,1,0
59394,2.469998093,1,3,3,5,0,2,160,0,1,1,0
59395,3.557765824,1,1,3,2,0,2,320,0,1,0,0
59396,2.90139887,1,1,2,4,0,1,280,1,0,0,0
59397,2.767904562,1,1,4,5,0,1,320,1,1,1,0
59398,2.687600449,1,1,4,6,1,3,380,1,0,1,0
59399,3.299947501,1,2,1,8,0,3,290,1,0,1,0
59400,3.063655232,1,1,4,6,0,2,250,1,0,0,0
59401,3.023821715,0,0,4,6,0,2,360,0,0,0,0
59402,2.528748481,0,1,3,4,0,2,300,0,1,0,0
59403,3.015405062,1,0,3,4,0,2,310,1,0,1,0
59404,2.541313459,1,2,4,5,0,1,330,1,0,0,0
59405,3.438540931,1,1,3,6,0,2,300,1,1,1,0
59406,2.755980216,0,1,2,3,0,2,370,0,1,0,0
59407,2.095124993,1,0,1,7,0,3,390,1,1,1,0
59408,2.818178591,1,2,2,5,0,1,240,1,0,0,0
59409,3.010188268,0,1,2,8,0,2,260,1,1,1,0
59410,2.593865295,1,2,3,2,0,1,250,1,1,1,0
59411,2.181490618,1,1,2,7,0,2,370,1,1,0,0
59412,3.133954579,1,1,4,6,0,2,290,1,0,0,0
59413,3.421439952,1,0,1,1,0,2,370,1,0,1,0
59414,3.040791041,1,0,2,8,0,2,380,0,0,1,0
59415,2.761250787,1,1,4,6,0,2,260,1,0,1,0
59416,2.710037097,0,0,1,2,1,3,120,1,1,0,0
59417,2.989149701,0,1,4,2,0,2,480,0,0,1,0
59418,3.018766535,0,1,2,8,0,2,280,1,0,0,0
59419,2.947434194,1,0,1,5,0,2,220,0,0,1,0
59420,3.414204989,1,2,4,7,1,1,310,1,1,1,0
59421,1.878613204,1,0,3,1,0,2,320,1,1,1,0
59422,2.557673153,0,0,3,4,1,2,110,1,0,1,0
59423,1.616432461,1,0,3,1,1,2,270,1,1,1,0
59424,2.62492921,0,1,4,8,0,1,270,1,1,1,0
59425,2.822226616,1,0,3,4,0,3,290,1,1,1,0
59426,3.094241516,1,0,2,2,1,2,220,0,1,0,0
59427,2.556375802,0,2,2,5,1,2,170,0,1,0,0
59428,2.908973072,1,1,1,2,0,3,220,1,1,1,0
59429,3.063445337,0,1,1,4,0,2,160,1,1,1,0
59430,3.033248022,1,1,2,5,0,2,300,1,0,1,0
59431,2.915227289,1,0,2,7,1,1,270,0,1,1,0
59432,2.395769988,1,0,1,3,0,2,250,1,0,1,0
59433,2.454853057,1,2,1,8,0,2,290,1,1,0,0
59434,2.625303562,1,0,4,4,0,3,360,1,0,1,0
59435,2.359378209,0,1,4,2,1,1,220,1,0,1,0
59436,2.55625687,1,2,2,3,0,2,290,0,1,1,0
59437,2.710959123,1,1,2,3,0,1,110,0,1,0,0
59438,3.186765188,1,0,3,1,1,2,300,1,0,0,0
59439,1.699803279,1,0,2,1,0,2,260,0,0,1,0
59440,1.591825111,1,0,2,8,0,1,200,1,0,0,0
59441,3.134220645,1,0,2,1,0,1,240,1,1,1,0
59442,2.813130462,1,1,1,6,1,3,340,1,1,1,0
59443,2.390871238,1,0,1,7,0,2,320,1,0,1,0
59444,2.933955219,1,1,4,7,0,2,370,0,1,0,0
59445,2.82677911,1,1,3,1,0,2,380,1,1,0,0
59446,2.631307649,1,1,2,1,0,2,290,1,0,1,0
59447,2.803641692,1,1,1,7,0,2,210,1,1,1,0
59448,2.350222408,1,2,4,4,0,2,400,1,1,0,0
59449,3.204603732,1,0,2,5,0,2,160,1,1,0,0
59450,2.455717241,1,0,1,1,0,2,150,0,1,1,0
59451,2.537802204,1,2,1,4,0,1,310,0,0,0,0
59452,3.083082016,1,0,4,2,0,2,150,1,0,1,0
59453,3.391534362,1,0,4,5,1,2,310,0,1,0,0
59454,3.237325618,1,2,1,6,1,2,150,0,0,1,0
59455,2.583823343,0,0,4,6,0,2,220,1,0,1,0
59456,3.082113575,0,0,2,1,0,2,230,1,0,0,0
59457,2.253535683,1,0,4,5,0,2,170,0,0,1,0
59458,2.191404762,1,0,2,2,0,2,220,0,1,1,0
59459,3.379717508,1,1,2,5,0,2,250,1,0,1,0
59460,3.398181885,1,1,2,6,0,2,240,1,1,0,0
59461,3.558344509,1,0,4,5,1,2,360,1,0,0,0
59462,2.714406391,1,1,4,4,0,1,290,0,0,0,0
59463,3.312809216,1,0,1,4,1,2,250,1,1,1,0
59464,2.870527717,0,1,3,8,0,1,250,1,1,1,0
59465,2.566503096,1,0,1,3,0,2,320,1,1,0,0
59466,2.59839557,1,0,2,5,1,1,230,1,1,0,0
59467,3.273037582,1,0,2,6,0,3,190,1,0,0,0
59468,2.339685347,0,2,2,5,0,2,90,1,1,0,0
59469,3.1016882,0,0,3,1,0,2,330,0,0,1,0
59470,2.68296341,1,0,1,3,1,2,370,1,1,0,0
59471,3.39567687,1,2,3,5,0,2,390,1,0,1,0
59472,2.863228614,1,0,1,1,1,2,240,1,1,0,0
59473,2.844828146,1,0,1,1,0,3,300,1,0,1,0
59474,2.968074476,1,0,4,7,1,1,230,1,0,0,0
59475,3.06073102,1,1,2,6,1,2,310,0,0,0,0
59476,2.658078476,0,0,1,3,0,2,240,0,0,1,0
59477,3.290675009,0,2,1,4,0,2,230,1,1,1,0
59478,2.973522153,0,0,4,4,0,2,300,1,0,1,0
59479,3.466330926,0,0,3,4,0,2,300,1,1,1,0
59480,3.038168383,0,1,2,4,0,2,320,1,1,1,0
59481,2.682274484,1,0,1,1,0,1,220,1,0,0,0
59482,1.983920729,0,1,2,3,1,3,190,1,1,0,0
59483,2.813704077,1,0,3,3,1,2,160,1,1,1,0
59484,2.449523199,0,0,3,5,1,2,270,1,0,1,0
59485,2.823279311,0,1,3,5,0,2,200,1,0,0,0
59486,2.586242127,1,0,3,8,1,2,150,1,1,1,0
59487,2.042766984,1,0,1,4,0,1,150,1,0,0,0
59488,2.778807073,1,0,3,3,1,2,300,0,0,1,0
59489,3.213330708,1,0,4,1,0,3,250,1,1,0,0
59490,2.21864432,0,5,2,8,0,2,280,1,1,1,0
59491,3.054546066,1,2,2,3,1,3,270,1,1,1,0
59492,1.355526219,1,1,3,2,0,2,160,1,0,1,0
59493,3.398275198,0,0,2,3,0,2,330,0,1,0,0
59494,2.986161437,1,2,3,4,0,2,250,1,0,0,0
59495,2.660037098,0,0,1,7,0,2,290,0,0,1,0
59496,2.89144492,1,0,3,8,0,3,280,1,1,0,0
59497,2.571190168,0,0,2,7,1,2,270,1,1,0,0
59498,2.772756571,1,2,4,6,1,2,290,0,0,0,0
59499,3.06531586,0,0,4,1,0,2,310,1,1,1,0
59500,2.726334634,1,0,1,1,1,2,290,1,0,1,0
59501,2.025977487,1,0,3,3,0,1,280,1,1,0,0
59502,3.259195879,1,0,2,6,1,2,430,1,1,1,0
59503,3.348547679,1,0,1,4,0,3,450,1,1,1,0
59504,2.906900223,1,1,2,6,0,2,240,1,0,0,0
59505,3.646096295,1,1,2,4,0,2,320,1,1,0,0
59506,1.953983235,1,1,1,3,0,2,270,1,0,0,0
59507,3.231885578,0,0,4,7,1,1,290,0,0,1,0
59508,2.187048661,1,2,1,4,1,2,270,1,1,0,0
59509,3.078086984,1,3,1,1,1,3,330,0,1,1,0
59510,1.990684663,1,1,4,6,0,2,310,1,1,0,0
59511,2.565445345,1,1,4,8,0,3,180,1,1,1,0
59512,3.246757264,1,0,1,1,0,3,340,1,1,1,0
59513,2.80133675,0,0,1,5,1,3,350,0,1,0,0
59514,3.112956667,1,2,2,7,1,2,210,1,0,1,0
59515,3.407833725,1,0,4,6,0,2,270,1,0,0,0
59516,2.922515945,1,1,2,2,1,2,280,1,1,0,0
59517,2.982183419,1,1,3,1,1,3,260,1,1,0,0
59518,2.824825488,1,1,4,8,1,1,300,0,0,1,0
59519,3.596551708,1,0,4,7,0,2,290,1,1,0,0
59520,2.957691335,1,0,3,1,1,1,370,1,1,0,0
59521,2.616745339,1,2,2,1,0,2,260,1,1,1,0
59522,2.617442587,1,3,1,5,0,2,350,0,1,0,0
59523,2.149538166,1,2,1,3,0,3,90,1,1,1,0
59524,2.738868044,1,1,2,7,0,1,250,1,1,0,0
59525,2.834680296,0,1,3,3,1,1,280,1,0,1,0
59526,3.631221865,0,0,2,7,0,2,280,0,0,0,0
59527,2.05419441,1,0,2,2,0,2,290,1,1,1,0
59528,2.76229066,1,0,3,6,0,1,280,0,0,0,0
59529,2.038464564,0,1,1,8,0,2,220,1,0,0,0
59530,2.585681087,1,1,3,3,0,1,250,1,0,1,0
59531,2.616603014,1,1,2,8,0,3,290,1,1,1,0
59532,2.713364189,0,0,2,2,1,2,240,0,1,1,0
59533,2.850983942,1,1,4,3,1,3,220,1,0,1,0
59534,3.077866806,1,3,2,3,0,1,180,1,0,1,0
59535,3.486171315,1,1,2,6,0,2,200,0,0,1,0
59536,3.335045736,0,0,3,5,0,2,330,1,0,0,0
59537,2.978172713,1,0,3,2,0,2,240,0,0,1,0
59538,3.433266943,1,1,3,2,0,3,340,1,1,1,0
59539,3.400698258,0,0,1,7,0,3,230,1,1,1,0
59540,2.553290133,0,0,1,5,1,3,340,1,1,0,0
59541,2.905772551,0,1,3,2,0,2,350,1,1,0,0
59542,2.473496123,1,1,1,3,0,2,110,1,0,1,0
59543,1.581323207,1,2,2,6,0,2,280,1,1,1,0
59544,2.180650675,1,0,3,7,1,2,210,1,0,0,0
59545,2.402933074,1,3,1,8,0,2,230,1,1,0,0
59546,2.884728048,1,0,2,7,0,2,230,1,0,1,0
59547,1.641027415,1,1,3,8,0,1,160,1,1,0,0
59548,3.554752815,0,0,4,4,0,2,440,1,1,0,0
59549,3.169803081,1,2,2,1,0,3,260,1,0,1,0
59550,2.499378884,1,0,3,6,0,2,100,1,0,1,0
59551,3.013919916,0,0,2,1,0,2,420,1,0,0,0
59552,2.925124821,1,1,3,1,0,2,200,0,0,1,0
59553,2.953321923,1,0,4,1,0,1,330,0,0,1,0
59554,1.973879147,1,3,3,2,0,2,180,0,1,0,0
59555,3.287934208,0,2,4,6,1,2,200,1,1,0,0
59556,1.5369268,1,1,3,3,0,2,80,0,1,1,0
59557,2.577776313,1,1,3,1,0,2,270,0,0,1,0
59558,3.022676822,1,0,2,7,0,2,210,0,0,1,0
59559,2.392139725,1,2,2,8,0,3,400,1,1,1,0
59560,2.236846804,1,0,4,2,0,3,290,0,0,1,0
59561,3.111309046,1,0,2,6,0,3,210,0,1,1,0
59562,3.078066487,1,0,4,1,1,3,270,1,1,1,0
59563,3.07870466,1,0,2,1,0,1,360,1,1,1,0
59564,2.860266262,0,0,2,1,0,1,310,0,0,1,0
59565,3.490947106,0,1,3,8,0,2,410,1,1,0,0
59566,2.502158685,1,0,3,6,0,2,170,1,1,0,0
